,TractFIPS,TotalPopulation,PercentMale,PercentElderly,PercentWhite,City
4590,42101003001.0,3.959,54.4,12.0,43.8,Philadelphia
4591,42101003002.0,2.82,43.0,17.4,36.0,Philadelphia
4592,42101003100.0,4.426,49.8,16.1,27.0,Philadelphia
4593,42101003200.0,4.18,41.8,12.1,11.7,Philadelphia
4594,42101003300.0,6.203,48.5,11.2,44.3,Philadelphia
4595,42101003600.0,7.142,43.6,15.3,17.2,Philadelphia
4596,42101003701.0,5.859,44.7,10.5,17.4,Philadelphia
4597,42101003702.0,4.221,48.8,9.3,23.3,Philadelphia
4598,42101003800.0,4.015,47.0,18.8,88.1,Philadelphia
4599,42101003901.0,6.186,53.1,14.7,72.4,Philadelphia
4600,42101003902.0,5.8,50.4,20.7,96.4,Philadelphia
4601,42101004001.0,4.165,54.4,14.4,77.4,Philadelphia
4602,42101004002.0,4.757,44.6,18.2,85.8,Philadelphia
4603,42101004101.0,5.637,47.8,10.6,38.4,Philadelphia
4604,42101004102.0,8.671,53.4,11.6,39.2,Philadelphia
4605,42101004201.0,5.326,48.0,14.7,83.6,Philadelphia
4606,42101004202.0,5.651,44.3,17.3,71.6,Philadelphia
4607,42101005400.0,1.577,51.5,15.4,16.7,Philadelphia
4608,42101005500.0,6.321,47.3,15.8,16.7,Philadelphia
4609,42101005600.0,1.158,48.2,7.3,5.7,Philadelphia
4610,42101006000.0,6.467,47.8,12.8,10.9,Philadelphia
4611,42101006100.0,2.759,44.7,13.6,10.2,Philadelphia
4612,42101006200.0,4.994,45.0,8.2,4.9,Philadelphia
4613,42101006300.0,4.512,53.1,8.5,3.1,Philadelphia
4614,42101006400.0,4.43,42.7,8.5,7.0,Philadelphia
4615,42101006600.0,3.471,44.5,15.6,7.5,Philadelphia
4616,42101006700.0,7.082,40.1,7.7,7.0,Philadelphia
4617,42101006900.0,3.479,44.1,6.1,3.2,Philadelphia
4618,42101007000.0,3.529,44.6,15.0,1.8,Philadelphia
4619,42101007101.0,2.595,44.7,19.0,3.6,Philadelphia
4620,42101007102.0,4.57,40.3,15.3,5.0,Philadelphia
4621,42101007200.0,4.466,50.8,18.3,3.2,Philadelphia
4622,42101007300.0,2.959,33.8,8.6,12.5,Philadelphia
4623,42101007400.0,4.72,51.4,11.0,10.5,Philadelphia
4624,42101007700.0,1.872,52.0,4.3,48.2,Philadelphia
4625,42101007800.0,4.163,56.2,12.5,62.1,Philadelphia
4626,42101007900.0,4.463,43.4,8.4,55.0,Philadelphia
4627,42101008000.0,3.807,48.5,14.3,25.2,Philadelphia
4628,42101008101.0,3.179,46.1,12.8,3.6,Philadelphia
4629,42101008102.0,5.354,46.2,11.5,8.0,Philadelphia
4630,42101008200.0,5.882,35.6,19.0,3.8,Philadelphia
4631,42101008301.0,4.628,45.0,23.5,2.0,Philadelphia
4632,42101008302.0,5.133,50.2,13.1,1.8,Philadelphia
4633,42101008400.0,5.05,43.7,10.0,2.0,Philadelphia
4634,42101008500.0,6.803,40.4,13.3,7.0,Philadelphia
4635,42101008601.0,3.312,47.9,12.4,51.3,Philadelphia
4636,42101008602.0,2.94,50.9,16.1,21.6,Philadelphia
4637,42101008701.0,3.667,46.5,4.1,55.7,Philadelphia
4638,42101008702.0,2.622,45.5,5.6,55.0,Philadelphia
4639,42101008801.0,2.289,45.4,0.0,51.9,Philadelphia
4640,42101008802.0,6.303,49.6,1.1,50.8,Philadelphia
4641,42101009000.0,6.201,53.6,1.7,68.6,Philadelphia
4642,42101009100.0,2.958,52.8,21.6,35.3,Philadelphia
4643,42101009200.0,3.345,52.2,6.8,17.6,Philadelphia
4644,42101009300.0,4.721,53.3,10.1,5.9,Philadelphia
4645,42101009400.0,4.252,34.9,16.6,1.9,Philadelphia
4646,42101009500.0,3.261,41.2,13.5,5.6,Philadelphia
4647,42101009600.0,4.477,44.2,11.2,0.3,Philadelphia
4648,42101009801.0,2.318,42.3,11.3,13.1,Philadelphia
4649,42101009802.0,6.19,46.7,8.4,10.3,Philadelphia
4650,42101010000.0,4.863,43.5,6.9,5.8,Philadelphia
4651,42101010100.0,6.925,43.6,12.6,1.8,Philadelphia
4652,42101010200.0,3.344,47.3,13.4,3.6,Philadelphia
4653,42101010300.0,2.816,41.0,10.9,1.5,Philadelphia
4654,42101010400.0,3.827,43.8,11.4,5.2,Philadelphia
4655,42101010500.0,4.544,50.6,23.6,6.4,Philadelphia
4656,42101010600.0,1.704,49.6,13.8,4.6,Philadelphia
4657,42101010700.0,3.612,40.9,8.4,5.5,Philadelphia
4658,42101010800.0,4.258,50.1,8.7,8.0,Philadelphia
4659,42101010900.0,2.79,48.7,10.9,18.1,Philadelphia
4660,42101011000.0,3.549,44.1,12.9,5.0,Philadelphia
4661,42101011100.0,3.704,42.2,12.7,4.5,Philadelphia
4662,42101011200.0,5.939,55.1,9.5,3.1,Philadelphia
4663,42101011300.0,3.344,37.6,15.3,1.9,Philadelphia
4664,42101011400.0,6.864,41.8,15.1,1.4,Philadelphia
4665,42101011500.0,4.472,46.2,10.4,2.1,Philadelphia
4666,42101011700.0,1.957,50.1,9.6,44.9,Philadelphia
4667,42101011800.0,5.618,43.0,22.0,2.8,Philadelphia
4668,42101011900.0,5.161,47.1,19.1,2.7,Philadelphia
4669,42101012000.0,1.89,45.1,13.5,31.1,Philadelphia
4670,42101012100.0,3.189,39.3,24.1,19.5,Philadelphia
4671,42101012201.0,2.776,45.8,24.6,33.3,Philadelphia
4672,42101012204.0,4.265,41.1,25.3,15.8,Philadelphia
4673,42101012500.0,5.375,42.4,21.8,64.4,Philadelphia
4674,42101013100.0,1.765,47.9,10.4,23.9,Philadelphia
4675,42101013200.0,2.778,42.2,25.0,26.4,Philadelphia
4676,42101013300.0,3.1,51.2,4.3,57.6,Philadelphia
4677,42101013401.0,2.504,41.7,35.7,88.5,Philadelphia
4678,42101013402.0,3.088,47.4,9.6,82.8,Philadelphia
4679,42101013500.0,3.987,54.3,11.5,68.8,Philadelphia
4680,42101013601.0,2.832,47.4,14.8,83.3,Philadelphia
4681,42101013602.0,3.827,45.8,9.3,78.2,Philadelphia
4682,42101013700.0,5.155,44.2,9.1,30.4,Philadelphia
4683,42101013800.0,1.972,49.8,8.7,16.6,Philadelphia
4684,42101013900.0,1.757,50.6,22.5,29.4,Philadelphia
4685,42101014000.0,3.888,49.3,7.5,24.4,Philadelphia
4686,42101014100.0,2.659,47.9,21.4,21.5,Philadelphia
4687,42101014200.0,5.198,48.6,2.7,76.0,Philadelphia
4688,42101014300.0,1.935,57.0,6.7,86.9,Philadelphia
4689,42101014400.0,4.47,57.6,7.2,64.4,Philadelphia
4690,42101014500.0,1.868,52.4,13.2,11.4,Philadelphia
4691,42101014600.0,4.305,41.2,13.1,35.6,Philadelphia
4692,42101014700.0,2.686,45.0,3.1,37.8,Philadelphia
4693,42101014900.0,3.891,47.0,18.0,6.7,Philadelphia
4694,42101015101.0,2.279,50.8,10.8,4.4,Philadelphia
4695,42101015102.0,4.242,44.9,10.8,0.2,Philadelphia
4696,42101015200.0,5.347,44.6,7.8,3.7,Philadelphia
4697,42101015300.0,4.086,47.3,4.5,50.8,Philadelphia
4698,42101015700.0,2.587,56.0,7.8,57.7,Philadelphia
4699,42101015800.0,6.969,49.2,9.0,92.1,Philadelphia
4700,42101016000.0,6.996,51.1,7.5,89.6,Philadelphia
4701,42101016100.0,6.203,53.0,6.9,63.8,Philadelphia
4702,42101016200.0,2.098,51.5,12.5,40.8,Philadelphia
4703,42101016300.0,3.005,50.1,8.9,48.5,Philadelphia
4704,42101016400.0,4.633,50.4,9.3,26.8,Philadelphia
4705,42101016500.0,3.18,43.6,6.7,7.4,Philadelphia
4706,42101016600.0,2.241,50.8,4.1,15.6,Philadelphia
4707,42101016701.0,2.809,44.0,12.1,1.7,Philadelphia
4708,42101016702.0,2.704,42.6,14.7,8.0,Philadelphia
4709,42101016800.0,2.965,43.6,13.6,1.2,Philadelphia
4710,42101016901.0,3.092,40.3,11.9,1.5,Philadelphia
4711,42101016902.0,4.412,46.5,17.8,0.7,Philadelphia
4712,42101017000.0,2.884,41.9,10.0,23.1,Philadelphia
4713,42101017100.0,3.565,51.2,17.7,1.2,Philadelphia
4714,42101017201.0,2.835,56.7,12.5,4.5,Philadelphia
4715,42101017202.0,3.842,44.0,20.2,0.2,Philadelphia
4716,42101017300.0,2.538,42.6,20.0,5.6,Philadelphia
4717,42101017400.0,2.392,39.8,16.5,11.7,Philadelphia
4718,42101017500.0,6.943,46.2,9.9,33.2,Philadelphia
4719,42101017601.0,4.972,50.2,13.0,31.8,Philadelphia
4720,42101017602.0,4.603,49.5,5.0,42.0,Philadelphia
4721,42101017701.0,3.203,46.5,5.6,36.2,Philadelphia
4722,42101017702.0,5.188,48.5,6.7,29.7,Philadelphia
4723,42101017800.0,5.862,46.6,9.4,46.4,Philadelphia
4724,42101017900.0,6.279,51.8,8.1,43.2,Philadelphia
4725,42101018001.0,3.253,52.4,6.7,86.2,Philadelphia
4726,42101018002.0,6.038,50.3,13.7,91.5,Philadelphia
4727,42101018300.0,4.005,47.9,13.5,97.3,Philadelphia
4728,42101018400.0,2.242,49.6,10.7,98.5,Philadelphia
4729,42101018800.0,8.705,45.1,4.6,36.0,Philadelphia
4730,42101019000.0,7.75,49.1,5.6,28.5,Philadelphia
4731,42101019100.0,8.194,48.7,10.3,42.4,Philadelphia
4732,42101019200.0,8.721,46.8,5.5,42.0,Philadelphia
4733,42101019501.0,4.432,50.8,12.0,43.8,Philadelphia
4734,42101019502.0,3.732,43.0,6.3,48.3,Philadelphia
4735,42101019700.0,7.064,40.6,9.7,26.1,Philadelphia
4736,42101019800.0,6.878,47.5,8.8,16.7,Philadelphia
4737,42101019900.0,4.498,47.2,9.7,28.9,Philadelphia
4738,42101020000.0,1.32,51.4,10.3,6.5,Philadelphia
4739,42101020101.0,3.552,40.6,15.4,5.6,Philadelphia
4740,42101020102.0,3.415,45.7,16.1,1.1,Philadelphia
4741,42101020200.0,4.804,50.1,17.2,6.6,Philadelphia
4742,42101020300.0,2.842,46.0,16.8,2.4,Philadelphia
4743,42101020400.0,2.744,47.2,18.1,1.6,Philadelphia
4744,42101020500.0,2.578,54.9,29.6,3.0,Philadelphia
4745,42101020600.0,1.695,45.9,15.8,66.4,Philadelphia
4746,42101020700.0,5.942,45.8,10.1,78.0,Philadelphia
4747,42101020800.0,2.289,44.8,15.3,49.9,Philadelphia
4748,42101020900.0,3.085,56.2,9.1,83.1,Philadelphia
4749,42101021000.0,5.342,51.8,12.3,84.9,Philadelphia
4750,42101021100.0,2.481,48.3,13.6,85.9,Philadelphia
4751,42101021200.0,2.419,51.6,10.2,72.7,Philadelphia
4752,42101021300.0,3.485,54.7,10.8,84.5,Philadelphia
4753,42101021400.0,3.98,59.8,7.4,83.4,Philadelphia
4754,42101021500.0,3.879,46.7,9.2,80.7,Philadelphia
4755,42101021600.0,2.372,50.4,13.0,70.7,Philadelphia
4756,42101021700.0,5.727,41.0,19.8,77.8,Philadelphia
4757,42101021800.0,5.141,48.8,11.8,56.2,Philadelphia
4758,42101021900.0,1.434,41.1,17.9,93.3,Philadelphia
4759,42101022000.0,1.534,42.7,42.7,88.7,Philadelphia
4760,42101023100.0,1.275,42.4,20.7,94.2,Philadelphia
4761,42101023500.0,1.3,45.0,19.9,66.6,Philadelphia
4762,42101023600.0,2.391,42.7,28.6,60.2,Philadelphia
4763,42101023700.0,4.463,46.9,19.5,29.9,Philadelphia
4764,42101023800.0,4.633,47.1,15.6,27.9,Philadelphia
4765,42101023900.0,1.634,39.4,23.3,31.5,Philadelphia
4766,42101024000.0,3.659,42.6,12.5,36.2,Philadelphia
4767,42101024100.0,1.445,54.5,36.5,19.9,Philadelphia
4768,42101024200.0,3.807,44.5,12.6,14.2,Philadelphia
4769,42101024300.0,3.895,47.0,12.9,13.1,Philadelphia
4770,42101024400.0,3.23,35.8,9.2,10.5,Philadelphia
4771,42101024500.0,3.823,45.8,12.9,8.4,Philadelphia
4772,42101024600.0,2.684,41.5,12.7,11.1,Philadelphia
4773,42101024700.0,4.293,41.9,12.4,6.3,Philadelphia
4774,42101024800.0,2.232,43.3,14.7,2.6,Philadelphia
4775,42101024900.0,2.737,35.6,18.9,1.6,Philadelphia
4776,42101025200.0,7.793,49.3,14.9,5.7,Philadelphia
4777,42101025300.0,4.636,44.0,9.3,11.5,Philadelphia
4778,42101025400.0,4.222,42.3,20.3,12.4,Philadelphia
4779,42101025500.0,2.764,47.1,17.3,38.8,Philadelphia
4780,42101025600.0,2.795,44.6,24.5,53.4,Philadelphia
4781,42101025700.0,3.874,45.8,19.7,48.7,Philadelphia
4782,42101025800.0,1.778,39.1,26.3,5.7,Philadelphia
4783,42101025900.0,4.409,47.9,18.4,2.0,Philadelphia
4784,42101026000.0,3.055,37.0,20.3,3.9,Philadelphia
4785,42101026100.0,3.192,43.5,27.7,3.2,Philadelphia
4786,42101026200.0,3.791,37.7,25.9,3.5,Philadelphia
4787,42101026301.0,3.488,41.4,25.7,1.4,Philadelphia
4788,42101026302.0,4.927,43.9,27.3,3.1,Philadelphia
4789,42101026400.0,5.66,47.6,25.6,1.1,Philadelphia
4790,42101026500.0,5.065,45.3,12.7,1.7,Philadelphia
4791,42101026600.0,6.528,51.3,16.7,0.2,Philadelphia
4792,42101026700.0,6.987,47.9,15.4,0.6,Philadelphia
4793,42101026800.0,4.189,42.2,20.7,8.7,Philadelphia
4794,42101026900.0,2.147,45.6,24.2,21.5,Philadelphia
4795,42101027000.0,2.635,54.3,17.3,10.4,Philadelphia
4796,42101027100.0,2.806,47.1,15.6,6.7,Philadelphia
4797,42101027200.0,4.647,44.6,11.9,10.3,Philadelphia
4798,42101027300.0,6.019,50.6,7.7,7.0,Philadelphia
4799,42101027401.0,2.975,46.7,19.2,11.0,Philadelphia
4800,42101027402.0,6.825,48.4,7.8,8.2,Philadelphia
4801,42101027500.0,5.133,49.1,9.8,10.2,Philadelphia
4802,42101027600.0,4.163,44.3,11.4,0.7,Philadelphia
4803,42101027700.0,4.96,44.0,22.4,1.5,Philadelphia
4804,42101027800.0,4.564,45.6,15.4,3.2,Philadelphia
4805,42101027901.0,4.201,46.0,12.8,2.0,Philadelphia
4806,42101027902.0,4.075,46.0,8.0,38.7,Philadelphia
4807,42101028000.0,4.111,48.6,23.2,1.2,Philadelphia
4808,42101028100.0,4.498,41.5,12.0,7.6,Philadelphia
4809,42101028200.0,5.184,38.5,16.1,17.8,Philadelphia
4810,42101028300.0,6.738,51.0,10.3,0.1,Philadelphia
4811,42101028400.0,3.873,49.6,10.9,9.2,Philadelphia
4812,42101028500.0,2.48,48.5,12.1,14.3,Philadelphia
4813,42101028600.0,6.583,41.1,7.3,10.0,Philadelphia
4814,42101028700.0,2.577,50.5,6.7,22.6,Philadelphia
4815,42101028800.0,4.619,45.4,7.0,23.2,Philadelphia
4816,42101028901.0,4.056,53.3,6.8,30.3,Philadelphia
4817,42101028902.0,7.043,49.6,4.5,23.5,Philadelphia
4818,42101029000.0,8.124,49.5,8.0,20.8,Philadelphia
4819,42101029100.0,5.158,44.7,8.1,12.9,Philadelphia
4820,42101029200.0,4.917,46.0,8.5,19.4,Philadelphia
4821,42101029300.0,3.17,48.2,7.9,28.5,Philadelphia
4822,42101029400.0,3.874,47.6,8.4,24.5,Philadelphia
4823,42101029800.0,4.83,47.7,7.4,38.7,Philadelphia
4824,42101029900.0,4.324,46.8,7.9,24.4,Philadelphia
4825,42101030000.0,7.629,44.8,10.6,19.9,Philadelphia
4826,42101030100.0,5.984,48.2,6.2,30.2,Philadelphia
4827,42101030200.0,8.912,51.3,9.1,17.5,Philadelphia
4828,42101030501.0,6.079,47.7,5.8,12.5,Philadelphia
4829,42101030502.0,7.254,48.2,8.2,26.0,Philadelphia
4830,42101030600.0,6.988,45.9,14.6,38.2,Philadelphia
4831,42101030700.0,4.238,47.2,9.4,47.3,Philadelphia
4832,42101030800.0,5.57,47.1,12.7,45.1,Philadelphia
4833,42101030900.0,4.553,50.2,8.5,33.3,Philadelphia
4834,42101031000.0,7.694,49.2,7.9,41.8,Philadelphia
4835,42101031101.0,5.274,49.2,8.9,24.3,Philadelphia
4836,42101031102.0,4.346,45.0,7.7,15.7,Philadelphia
4837,42101031200.0,5.032,45.6,16.1,27.5,Philadelphia
4838,42101031300.0,7.632,54.5,11.2,40.9,Philadelphia
4839,42101031401.0,7.061,47.4,5.6,31.7,Philadelphia
4840,42101031402.0,5.921,44.1,9.1,36.2,Philadelphia
4841,42101031501.0,6.643,52.9,12.0,67.9,Philadelphia
4842,42101031502.0,4.337,47.4,10.0,50.2,Philadelphia
4843,42101031600.0,5.998,49.9,11.8,64.2,Philadelphia
4844,42101031700.0,5.175,52.0,12.7,46.4,Philadelphia
4845,42101031800.0,4.056,44.8,9.6,29.9,Philadelphia
4846,42101031900.0,5.641,47.7,8.9,39.4,Philadelphia
4847,42101032000.0,7.382,48.8,8.1,67.9,Philadelphia
4848,42101032100.0,4.07,48.5,7.3,52.5,Philadelphia
4849,42101032300.0,3.619,43.2,9.3,52.4,Philadelphia
4850,42101032500.0,6.143,46.5,12.5,53.5,Philadelphia
4851,42101032600.0,7.611,48.0,10.7,67.0,Philadelphia
4852,42101032900.0,3.701,48.0,10.1,61.4,Philadelphia
4853,42101033000.0,8.394,48.8,8.6,58.8,Philadelphia
4854,42101033101.0,5.064,50.0,11.2,83.4,Philadelphia
4855,42101033102.0,4.048,47.7,11.4,85.6,Philadelphia
4856,42101033200.0,2.96,49.2,10.0,64.5,Philadelphia
4857,42101033300.0,4.147,43.5,32.7,75.2,Philadelphia
4858,42101033400.0,5.619,49.9,19.8,49.7,Philadelphia
4859,42101033500.0,3.975,47.0,15.0,47.2,Philadelphia
4860,42101033600.0,7.288,56.3,11.7,67.3,Philadelphia
4861,42101033701.0,6.589,49.1,17.9,63.4,Philadelphia
4862,42101033702.0,4.86,43.7,20.5,58.0,Philadelphia
4863,42101033800.0,6.38,47.1,16.9,70.1,Philadelphia
4864,42101033900.0,3.133,45.9,13.5,63.8,Philadelphia
4865,42101034000.0,3.082,50.4,20.6,75.6,Philadelphia
4866,42101034100.0,5.729,48.2,15.1,79.1,Philadelphia
4867,42101034200.0,3.354,40.5,31.4,76.9,Philadelphia
4868,42101034400.0,8.044,46.0,24.1,71.5,Philadelphia
4869,42101034501.0,4.243,47.1,28.4,55.9,Philadelphia
4870,42101034502.0,5.672,46.9,17.8,65.1,Philadelphia
4871,42101034600.0,2.496,42.6,14.6,48.4,Philadelphia
4872,42101034701.0,6.879,51.6,17.0,57.3,Philadelphia
4873,42101034702.0,3.835,44.1,16.0,69.4,Philadelphia
4874,42101034801.0,4.6,49.9,22.9,89.8,Philadelphia
4875,42101034802.0,5.485,50.5,13.7,59.6,Philadelphia
4876,42101034803.0,4.309,48.1,19.8,78.9,Philadelphia
4877,42101034900.0,5.316,49.2,14.4,56.5,Philadelphia
4878,42101035100.0,4.187,45.9,34.9,85.5,Philadelphia
4879,42101035200.0,4.686,49.8,21.9,92.8,Philadelphia
4880,42101035301.0,5.55,51.6,14.0,88.8,Philadelphia
4881,42101035302.0,4.516,48.5,18.3,85.3,Philadelphia
4882,42101035500.0,7.948,49.7,19.3,71.6,Philadelphia
4883,42101035601.0,5.272,43.2,32.9,79.4,Philadelphia
4884,42101035602.0,3.661,47.8,17.5,76.4,Philadelphia
4885,42101035701.0,4.931,47.4,16.4,56.2,Philadelphia
4886,42101035702.0,4.158,52.3,11.6,71.6,Philadelphia
4887,42101035800.0,6.806,43.8,23.7,77.5,Philadelphia
4888,42101035900.0,5.548,42.9,24.9,71.5,Philadelphia
4889,42101036000.0,3.472,43.1,30.4,56.3,Philadelphia
4890,42101036100.0,4.049,47.7,9.1,67.7,Philadelphia
4891,42101036201.0,5.153,46.0,16.8,88.3,Philadelphia
4892,42101036202.0,6.239,46.2,18.4,84.9,Philadelphia
4893,42101036203.0,5.111,50.9,17.2,91.5,Philadelphia
4894,42101036301.0,3.969,49.7,16.0,80.6,Philadelphia
4895,42101036302.0,3.705,50.1,10.6,72.6,Philadelphia
4896,42101036303.0,6.592,46.8,16.7,91.0,Philadelphia
4897,42101036400.0,1.037,70.4,39.3,79.0,Philadelphia
4898,42101036501.0,5.331,45.0,19.9,79.9,Philadelphia
4899,42101036502.0,4.213,53.6,18.2,88.4,Philadelphia
4900,42101036600.0,2.604,50.9,17.7,72.7,Philadelphia
4901,42101036700.0,3.612,55.0,7.1,81.8,Philadelphia
4902,42101036900.0,5.889,47.6,3.0,57.3,Philadelphia
4903,42101037200.0,4.702,48.8,20.4,57.0,Philadelphia
4904,42101037300.0,5.759,45.7,23.9,81.3,Philadelphia
4905,42101037500.0,3.736,47.8,13.8,47.8,Philadelphia
4906,42101037600.0,3.287,52.7,8.0,46.9,Philadelphia
4907,42101037700.0,5.313,42.8,3.2,39.6,Philadelphia
4908,42101037800.0,2.474,57.3,18.4,90.2,Philadelphia
4909,42101037900.0,5.006,46.0,19.9,95.8,Philadelphia
4910,42101038000.0,2.431,53.6,10.0,71.9,Philadelphia
4911,42101038200.0,3.067,46.0,8.3,58.7,Philadelphia
4912,42101038300.0,3.352,51.7,6.8,23.7,Philadelphia
4913,42101038400.0,2.484,49.2,22.9,85.4,Philadelphia
4914,42101038500.0,1.83,47.1,30.8,83.2,Philadelphia
4915,42101038600.0,1.395,47.0,28.2,80.5,Philadelphia
4916,42101038700.0,2.816,45.9,23.0,75.4,Philadelphia
4917,42101038800.0,3.636,46.2,23.5,63.0,Philadelphia
4918,42101038900.0,3.251,39.3,16.2,5.6,Philadelphia
4919,42101039000.0,8.641,45.3,9.1,22.1,Philadelphia
4920,42101989100.0,1.811,95.2,1.4,14.7,Philadelphia
4921,47157000100.0,5.503,45.2,10.8,67.6,Memphis
4922,47157000400.0,1.352,44.1,13.2,1.7,Memphis
4923,47157000600.0,1.815,52.3,17.4,0.0,Memphis
4924,47157000700.0,4.305,39.9,18.0,3.8,Memphis
4925,47157000800.0,2.355,45.1,12.0,1.9,Memphis
4926,47157000900.0,2.326,41.7,19.3,2.6,Memphis
4927,47157001100.0,3.155,49.4,9.9,51.9,Memphis
4928,47157001200.0,4.37,51.8,8.5,45.5,Memphis
4929,47157001300.0,2.87,43.6,12.2,22.8,Memphis
4930,47157001400.0,1.567,51.0,11.4,3.0,Memphis
4931,47157001500.0,1.708,43.3,16.6,15.1,Memphis
4932,47157001600.0,3.234,47.0,17.2,73.0,Memphis
4933,47157001700.0,3.934,45.7,16.5,43.3,Memphis
4934,47157001900.0,1.143,51.6,16.1,0.5,Memphis
4935,47157002000.0,1.829,41.9,13.5,10.4,Memphis
4936,47157002100.0,1.298,49.0,15.2,14.7,Memphis
4937,47157002400.0,2.253,43.7,16.7,7.9,Memphis
4938,47157002500.0,2.62,46.4,6.6,46.0,Memphis
4939,47157002600.0,2.741,49.1,15.9,87.1,Memphis
4940,47157002700.0,2.131,58.0,4.8,35.1,Memphis
4941,47157002800.0,3.105,37.1,15.9,12.7,Memphis
4942,47157002900.0,4.952,44.6,15.6,95.4,Memphis
4943,47157003000.0,2.895,40.8,26.1,53.7,Memphis
4944,47157003100.0,3.465,44.8,12.7,72.5,Memphis
4945,47157003200.0,3.876,52.1,20.2,67.4,Memphis
4946,47157003300.0,2.418,38.4,15.3,94.8,Memphis
4947,47157003400.0,2.326,51.1,9.3,59.3,Memphis
4948,47157003500.0,3.039,51.6,12.5,75.9,Memphis
4949,47157003600.0,1.538,55.1,16.0,55.9,Memphis
4950,47157003700.0,1.22,46.6,29.6,20.7,Memphis
4951,47157003900.0,1.534,58.2,8.1,17.7,Memphis
4952,47157004200.0,3.323,54.0,6.3,68.8,Memphis
4953,47157004300.0,2.799,47.3,8.4,59.8,Memphis
4954,47157004500.0,1.109,37.2,15.1,7.2,Memphis
4955,47157004600.0,1.185,46.7,23.5,11.8,Memphis
4956,47157005500.0,2.106,46.9,15.0,3.4,Memphis
4957,47157005600.0,4.087,47.8,20.5,0.5,Memphis
4958,47157005700.0,2.795,41.9,9.3,2.1,Memphis
4959,47157005900.0,2.241,50.7,17.0,0.6,Memphis
4960,47157006000.0,1.855,42.0,18.5,3.5,Memphis
4961,47157006200.0,1.616,49.9,20.4,3.5,Memphis
4962,47157006300.0,2.714,50.1,10.0,65.3,Memphis
4963,47157006400.0,1.808,43.8,20.0,4.8,Memphis
4964,47157006500.0,2.441,42.4,15.4,1.5,Memphis
4965,47157006600.0,2.217,42.7,6.9,58.1,Memphis
4966,47157006700.0,3.58,45.9,12.9,2.1,Memphis
4967,47157006800.0,2.019,49.7,20.9,1.0,Memphis
4968,47157006900.0,2.665,36.5,18.9,0.4,Memphis
4969,47157007000.0,3.133,54.3,14.7,27.0,Memphis
4970,47157007100.0,2.686,38.3,13.5,63.5,Memphis
4971,47157007200.0,2.758,47.0,9.4,92.3,Memphis
4972,47157007300.0,4.5,46.9,16.2,50.6,Memphis
4973,47157007400.0,3.163,52.7,6.9,74.0,Memphis
4974,47157007500.0,1.445,57.5,20.1,1.3,Memphis
4975,47157007810.0,2.414,50.4,15.3,0.6,Memphis
4976,47157007821.0,4.926,50.9,16.7,1.0,Memphis
4977,47157007822.0,1.754,36.4,15.7,10.5,Memphis
4978,47157007900.0,5.154,43.9,17.6,5.3,Memphis
4979,47157008000.0,4.448,45.4,14.6,30.4,Memphis
4980,47157008110.0,2.296,48.6,11.5,13.2,Memphis
4981,47157008120.0,4.909,45.5,20.1,2.5,Memphis
4982,47157008200.0,4.87,49.2,8.8,12.2,Memphis
4983,47157008500.0,4.399,45.6,22.9,90.0,Memphis
4984,47157008600.0,6.081,49.8,11.3,85.2,Memphis
4985,47157008700.0,4.792,51.1,14.2,72.6,Memphis
4986,47157008800.0,6.889,46.2,9.6,55.6,Memphis
4987,47157008900.0,4.532,58.9,6.2,45.4,Memphis
4988,47157009100.0,3.352,53.0,6.5,59.8,Memphis
4989,47157009200.0,7.782,48.0,14.0,84.4,Memphis
4990,47157009300.0,4.365,50.2,17.2,78.2,Memphis
4991,47157009400.0,3.421,44.5,19.8,85.3,Memphis
4992,47157009500.0,5.936,47.6,18.9,94.1,Memphis
4993,47157009600.0,5.492,45.4,18.9,82.8,Memphis
4994,47157009700.0,2.765,38.4,10.6,30.0,Memphis
