,TractFIPS,AirQuality,Animals,Building,CodeEnforcement,Construction,Fire,Flooding,Garbage,Graffiti,HazardousMaterials,Homelessness,Household,IllegalDumping,Noise,Parks,Recycling,Rodents,Sewage,SnowRemoval,StormwaterDrainage,StreetConditions,Streetlights,TrafficSignals,Transportation,Trees,UnsanitaryConditions,Water,City,Year,TotalPopulation
17517,36081114100.0,1,0,40,0,0,2,0,36,1,0,1,2,0,34,1,0,5,5,1,0,97,32,0,3,225,12,54,New York,2020,2362.0
17518,36081114100.0,5,2,39,0,0,5,0,73,4,2,0,1,1,38,0,0,7,44,2,20,84,22,1,1,99,12,64,New York,2021,2362.0
17519,36081114100.0,1,17,33,0,0,2,0,56,1,1,1,4,6,43,0,0,7,45,4,0,71,14,0,1,132,6,71,New York,2022,2362.0
17520,36081114700.0,0,3,43,0,8,0,5,31,0,0,0,7,0,32,0,0,2,12,0,0,62,15,3,0,68,15,14,New York,2019,1726.0
17521,36081114700.0,0,1,16,0,1,1,0,24,0,0,0,1,0,34,0,0,7,23,1,0,65,13,0,2,139,7,63,New York,2020,1726.0
17522,36081114700.0,1,3,24,0,0,1,1,52,0,0,0,0,2,43,0,0,4,18,3,10,48,13,0,0,84,16,18,New York,2021,1726.0
17523,36081114700.0,0,4,32,0,0,0,0,34,0,0,0,1,7,20,0,0,2,23,0,0,73,7,1,0,116,3,29,New York,2022,1726.0
17524,36081115500.0,1,2,60,0,4,0,1,28,3,2,1,116,0,61,0,1,0,3,0,0,50,2,13,1,23,10,20,New York,2019,2150.0
17525,36081115500.0,0,8,32,0,0,2,0,13,1,0,13,35,0,82,0,0,1,7,4,0,38,7,3,0,50,21,13,New York,2020,2150.0
17526,36081115500.0,1,3,33,0,0,7,0,46,2,0,1,33,2,71,0,0,0,18,1,2,44,12,5,0,38,43,3,New York,2021,2150.0
17527,36081115500.0,3,8,30,0,0,4,1,23,0,0,2,43,2,54,0,0,1,22,0,0,23,3,6,0,27,34,40,New York,2022,2150.0
17528,36081115700.0,6,6,65,0,4,0,2,37,5,0,1,142,0,98,0,0,6,5,1,0,68,10,29,5,36,32,17,New York,2019,3207.0
17529,36081115700.0,10,2,44,0,0,10,0,34,2,3,18,54,0,109,1,0,2,8,7,0,62,7,8,1,108,20,19,New York,2020,3207.0
17530,36081115700.0,2,1,41,0,1,9,0,60,2,0,1,78,3,112,0,0,3,16,3,2,76,11,16,2,50,46,13,New York,2021,3207.0
17531,36081115700.0,0,11,46,0,0,0,1,40,2,1,5,66,4,138,0,0,3,24,3,0,60,18,11,4,47,23,25,New York,2022,3207.0
17532,36081115900.0,2,3,71,0,1,0,1,23,1,5,0,35,0,62,0,1,5,3,0,0,49,7,7,1,34,36,24,New York,2019,4256.0
17533,36081115900.0,4,2,30,0,3,5,0,13,0,1,2,25,0,112,0,0,1,13,1,0,44,6,2,0,147,22,35,New York,2020,4256.0
17534,36081115900.0,2,10,74,0,1,4,0,32,2,1,2,51,4,147,0,0,2,15,2,3,51,4,0,3,39,55,51,New York,2021,4256.0
17535,36081115900.0,2,7,90,0,1,3,1,16,6,0,0,49,0,77,0,0,13,10,0,0,54,6,7,3,28,58,49,New York,2022,4256.0
17536,36081116100.0,3,1,41,0,1,0,1,8,1,0,0,33,0,44,0,0,12,8,0,0,33,4,2,1,7,36,42,New York,2019,4301.0
17537,36081116100.0,1,0,63,0,0,3,0,6,1,0,0,52,0,102,0,0,6,2,1,0,28,3,2,2,24,45,12,New York,2020,4301.0
17538,36081116100.0,1,2,64,0,0,1,0,17,1,0,1,58,1,172,0,0,4,2,2,3,45,3,1,2,27,36,16,New York,2021,4301.0
17539,36081116100.0,2,5,48,0,0,0,0,11,0,1,0,62,1,111,0,0,6,8,0,0,28,2,3,2,8,30,15,New York,2022,4301.0
17540,36081116300.0,4,0,124,0,7,0,0,8,11,0,1,128,0,213,0,0,8,14,0,0,58,2,23,5,16,87,23,New York,2019,9346.0
17541,36081116300.0,3,9,116,0,2,11,0,7,3,1,4,123,0,352,0,0,14,3,0,0,52,6,5,0,62,61,32,New York,2020,9346.0
17542,36081116300.0,5,9,138,0,1,3,0,32,3,1,30,124,0,327,0,0,10,5,2,1,54,5,22,2,35,106,39,New York,2021,9346.0
17543,36081116300.0,1,4,171,0,2,0,1,9,1,3,5,142,4,289,0,0,16,7,1,0,34,6,10,6,16,90,48,New York,2022,9346.0
17544,36081116700.0,4,1,34,0,5,1,0,14,2,2,0,25,0,55,0,0,2,7,0,0,33,8,4,2,30,27,7,New York,2019,1676.0
17545,36081116700.0,1,9,21,0,0,7,0,10,4,1,1,29,0,77,0,0,18,5,3,0,37,7,1,3,28,15,9,New York,2020,1676.0
17546,36081116700.0,0,2,15,0,0,3,0,31,1,0,2,54,1,144,2,0,8,5,3,3,25,4,3,0,23,40,20,New York,2021,1676.0
17547,36081116700.0,1,7,46,0,0,1,1,13,2,0,3,18,10,92,0,0,63,15,3,0,55,1,0,1,27,12,13,New York,2022,1676.0
17548,36081117100.0,9,2,81,0,4,0,1,37,15,2,2,31,0,116,0,0,7,12,2,0,148,21,65,6,41,47,14,New York,2019,2359.0
17549,36081117100.0,7,5,48,0,1,2,0,13,3,0,10,16,0,108,0,0,5,26,2,0,85,17,18,1,91,24,16,New York,2020,2359.0
17550,36081117100.0,27,2,45,0,1,0,0,50,3,2,5,11,3,102,0,0,2,18,2,6,68,12,29,2,46,46,12,New York,2021,2359.0
17551,36081117100.0,8,5,61,0,1,0,1,45,1,2,11,58,9,47,0,0,20,26,1,0,78,14,48,5,43,24,52,New York,2022,2359.0
17552,36081117500.0,4,1,68,0,12,0,0,60,5,3,0,46,0,104,0,0,9,16,1,0,122,59,26,4,59,52,21,New York,2019,4830.0
17553,36081117500.0,1,0,38,0,5,10,0,37,0,1,0,87,0,324,0,0,8,22,5,0,91,61,15,3,141,24,24,New York,2020,4830.0
17554,36081117500.0,4,3,52,0,4,16,0,71,2,0,1,240,1,141,0,0,5,32,10,7,47,45,12,2,82,26,33,New York,2021,4830.0
17555,36081117500.0,2,8,35,0,0,17,1,53,0,2,9,97,9,288,0,0,7,19,0,0,80,39,21,3,65,13,45,New York,2022,4830.0
17556,36081118100.0,0,3,37,0,3,1,3,20,2,0,0,4,0,46,0,0,5,13,0,0,81,27,11,2,15,15,54,New York,2019,1530.0
17557,36081118100.0,3,8,37,0,3,2,0,15,0,3,1,3,0,69,1,0,1,8,0,0,48,21,3,2,29,7,6,New York,2020,1530.0
17558,36081118100.0,1,4,29,0,0,3,2,42,0,1,1,11,0,52,0,0,3,11,2,5,42,16,2,1,25,10,9,New York,2021,1530.0
17559,36081118100.0,2,6,31,0,0,3,0,44,0,1,0,9,0,39,0,0,0,27,4,0,44,7,6,1,33,6,18,New York,2022,1530.0
17560,36081118500.0,1,4,51,0,2,0,0,16,0,0,0,40,0,55,0,0,3,5,0,0,26,19,5,5,19,26,10,New York,2019,1978.0
17561,36081118500.0,0,1,40,0,1,1,0,16,1,1,1,41,0,89,0,0,1,7,2,0,33,16,3,0,24,24,4,New York,2020,1978.0
17562,36081118500.0,5,1,24,0,1,1,0,28,0,2,2,33,1,60,0,0,4,11,3,3,30,7,0,1,15,22,10,New York,2021,1978.0
17563,36081118500.0,1,8,21,0,0,0,0,16,0,0,2,26,2,55,0,0,3,11,2,0,30,6,4,1,6,8,12,New York,2022,1978.0
17564,36081118700.0,0,5,29,0,9,0,0,15,0,1,0,42,0,20,0,0,0,7,0,0,26,5,1,2,15,13,9,New York,2019,2484.0
17565,36081118700.0,0,6,48,0,5,3,0,6,0,1,0,24,0,69,0,0,1,6,4,0,25,7,0,0,64,15,5,New York,2020,2484.0
17566,36081118700.0,2,5,69,0,2,2,0,18,0,0,0,25,3,93,0,0,0,6,1,1,35,6,6,1,32,21,22,New York,2021,2484.0
17567,36081118700.0,1,2,31,0,0,0,1,4,0,1,1,55,3,51,0,0,1,5,2,0,54,2,5,2,16,11,12,New York,2022,2484.0
17568,36081118900.0,1,0,41,0,5,0,0,9,0,3,1,13,0,22,0,0,2,2,0,0,35,24,5,1,27,25,8,New York,2019,2050.0
17569,36081118900.0,0,4,36,0,3,2,0,8,0,4,1,36,0,52,0,0,8,2,0,0,19,15,2,0,34,14,4,New York,2020,2050.0
17570,36081118900.0,0,1,46,0,0,0,0,46,2,2,1,50,1,49,0,0,3,6,7,1,17,8,1,1,14,45,16,New York,2021,2050.0
17571,36081118900.0,0,5,25,0,0,0,0,20,2,0,1,56,6,31,0,0,12,9,0,0,28,4,2,1,16,21,23,New York,2022,2050.0
17572,36081119100.0,1,1,59,0,9,0,0,17,0,1,0,13,0,85,0,0,4,9,1,0,45,9,1,0,28,49,56,New York,2019,2985.0
17573,36081119100.0,0,3,47,0,1,3,2,15,3,0,0,8,0,156,0,0,2,4,0,0,23,9,6,2,34,44,13,New York,2020,2985.0
17574,36081119100.0,1,2,59,0,0,1,0,33,1,0,3,5,2,91,0,0,1,18,0,3,55,3,0,0,21,42,22,New York,2021,2985.0
17575,36081119100.0,0,7,59,0,1,0,0,27,4,0,4,38,6,200,0,0,3,22,2,0,56,12,11,1,14,18,25,New York,2022,2985.0
17576,36081119300.0,1,3,25,0,7,0,1,13,1,0,0,10,0,44,0,0,5,10,0,0,42,37,2,3,55,20,8,New York,2019,1978.0
17577,36081119300.0,0,2,37,0,0,5,0,13,0,0,0,10,0,74,0,0,0,9,1,0,18,26,1,0,43,16,9,New York,2020,1978.0
17578,36081119300.0,0,3,23,0,1,0,0,48,0,1,6,7,1,80,0,0,0,20,3,9,24,10,7,0,22,11,10,New York,2021,1978.0
17579,36081119300.0,1,13,23,0,0,1,0,18,0,0,4,14,3,50,0,0,2,18,0,0,35,9,12,0,23,17,3,New York,2022,1978.0
17580,36081119500.0,0,1,49,0,2,0,3,15,1,3,0,8,0,29,0,0,10,11,0,0,71,29,2,1,50,17,29,New York,2019,1453.0
17581,36081119500.0,0,1,25,0,1,8,2,13,0,1,0,1,0,32,0,0,1,10,1,0,30,20,0,3,50,15,20,New York,2020,1453.0
17582,36081119500.0,0,2,19,0,0,0,0,36,1,0,0,3,1,60,0,0,4,7,7,1,34,26,1,2,58,15,14,New York,2021,1453.0
17583,36081119500.0,0,17,52,0,0,1,0,15,1,3,0,1,1,13,4,0,2,11,0,0,33,13,1,0,39,4,4,New York,2022,1453.0
17584,36081119900.0,0,1,17,0,1,0,0,4,2,0,0,4,0,31,0,0,5,14,0,0,66,17,5,0,42,18,7,New York,2019,1517.0
17585,36081119900.0,1,8,16,0,0,1,0,5,0,0,0,0,0,81,0,0,1,6,0,0,30,4,6,0,35,14,30,New York,2020,1517.0
17586,36081119900.0,0,6,19,0,1,0,4,21,0,0,0,1,1,46,0,0,1,17,0,4,30,1,1,0,28,8,25,New York,2021,1517.0
17587,36081119900.0,0,8,23,0,0,2,0,4,1,0,0,0,3,42,0,0,2,14,2,0,48,4,2,0,37,4,21,New York,2022,1517.0
17588,36081120100.0,0,0,27,0,9,0,1,19,1,0,0,2,0,28,1,0,4,6,0,0,28,13,3,1,27,12,5,New York,2019,1559.0
17589,36081120100.0,0,7,15,0,0,1,0,4,0,0,0,3,1,29,0,0,2,7,0,0,25,7,2,0,38,11,9,New York,2020,1559.0
17590,36081120100.0,0,1,27,0,1,0,0,21,0,0,0,4,2,33,0,0,8,10,1,7,25,4,4,2,5,10,8,New York,2021,1559.0
17591,36081120100.0,1,3,20,0,0,0,0,14,2,0,1,4,3,45,0,0,4,17,0,0,47,5,0,0,8,14,14,New York,2022,1559.0
17592,36081120300.0,0,0,37,0,6,0,0,6,0,0,3,9,0,17,0,2,0,7,0,0,24,2,0,3,40,22,27,New York,2019,1573.0
17593,36081120300.0,0,0,22,0,0,0,0,4,0,0,0,0,0,53,2,0,0,2,0,0,34,6,1,1,44,18,15,New York,2020,1573.0
17594,36081120300.0,0,2,39,0,0,1,2,7,0,1,0,9,1,39,0,0,2,25,1,11,45,0,2,0,24,11,12,New York,2021,1573.0
17595,36081120300.0,0,16,14,0,0,2,0,9,0,0,1,5,4,17,0,0,1,14,1,0,37,1,1,1,18,0,13,New York,2022,1573.0
17596,36081120500.0,4,2,30,0,13,0,0,15,1,0,0,23,0,42,0,0,2,11,0,0,75,1,0,2,26,15,4,New York,2019,2568.0
17597,36081120500.0,7,1,30,0,0,6,0,4,0,0,0,9,0,67,0,0,2,16,1,0,51,8,0,1,25,13,5,New York,2020,2568.0
17598,36081120500.0,3,1,32,0,0,1,1,26,1,1,1,15,4,53,0,0,2,5,2,1,30,1,1,1,13,10,11,New York,2021,2568.0
17599,36081120500.0,0,3,38,0,0,1,0,22,1,1,0,11,4,58,0,0,2,13,1,0,34,2,6,2,35,15,28,New York,2022,2568.0
17600,36081120700.0,14,7,59,0,8,0,5,29,1,1,0,8,0,58,3,0,6,21,0,0,74,48,6,3,72,43,31,New York,2019,3097.0
17601,36081120700.0,4,7,41,0,2,6,0,21,0,2,1,4,0,76,2,0,2,7,3,0,62,49,18,0,107,26,15,New York,2020,3097.0
17602,36081120700.0,5,2,54,0,0,1,1,50,0,4,1,1,4,61,0,0,6,33,3,13,41,23,1,4,48,22,31,New York,2021,3097.0
17603,36081120700.0,3,6,38,0,0,6,0,39,1,1,0,27,16,69,1,0,5,29,0,0,74,25,5,0,54,23,33,New York,2022,3097.0
17604,36081121500.0,2,5,87,0,3,2,0,23,7,2,1,15,0,83,15,0,22,23,2,0,80,16,8,7,47,52,33,New York,2019,4447.0
17605,36081121500.0,2,2,85,0,1,21,2,23,4,2,1,17,0,117,31,0,4,15,0,0,68,22,13,4,87,41,15,New York,2020,4447.0
17606,36081121500.0,2,9,61,0,2,3,4,42,1,3,16,12,4,175,0,0,8,30,8,8,58,19,9,2,50,61,39,New York,2021,4447.0
17607,36081121500.0,8,22,125,0,0,1,1,34,5,4,17,31,17,122,29,0,6,12,6,0,88,50,34,1,63,37,18,New York,2022,4447.0
17608,36081122300.0,0,9,56,0,8,0,3,44,4,2,0,10,0,101,2,1,9,24,2,0,171,19,2,5,182,52,21,New York,2019,3438.0
17609,36081122300.0,3,5,40,0,4,10,0,34,1,0,0,8,0,100,5,0,5,17,1,0,97,16,13,5,200,26,17,New York,2020,3438.0
17610,36081122300.0,0,30,60,0,3,12,0,58,2,0,0,23,3,80,1,0,17,31,8,12,78,5,3,0,134,53,79,New York,2021,3438.0
17611,36081122300.0,8,46,51,0,0,2,0,60,0,2,2,14,15,90,2,0,5,20,4,0,78,25,5,1,84,35,21,New York,2022,3438.0
17612,36081122701.0,5,3,102,0,11,1,1,17,2,1,2,56,0,952,0,0,10,31,2,0,144,44,33,14,107,58,43,New York,2019,11356.0
17613,36081122701.0,9,18,90,0,2,44,0,36,0,0,1,31,0,981,2,0,3,19,1,0,93,26,31,8,104,46,41,New York,2020,11356.0
17614,36081122701.0,17,15,55,0,0,3,0,43,1,0,4,52,7,871,2,0,1,25,3,7,500,26,34,1,81,33,453,New York,2021,11356.0
17615,36081122701.0,5,18,58,0,0,2,0,59,1,1,3,37,16,632,2,0,5,13,5,0,354,22,12,8,40,37,307,New York,2022,11356.0
17616,36081122702.0,1,11,28,0,4,0,0,9,1,4,1,16,0,661,0,0,12,7,1,0,51,5,11,3,20,38,17,New York,2019,7519.0
17617,36081122702.0,6,11,30,0,2,46,0,14,0,2,4,6,0,729,4,1,4,6,0,0,30,9,5,4,54,39,17,New York,2020,7519.0
17618,36081122702.0,1,9,53,0,0,13,0,16,0,1,1,28,2,472,2,0,6,11,3,0,48,5,19,4,27,45,11,New York,2021,7519.0
17619,36081122702.0,23,10,77,0,1,0,1,16,3,0,2,30,3,550,0,0,7,7,2,0,42,21,7,2,32,37,38,New York,2022,7519.0
17620,36081124100.0,1,5,43,0,7,0,1,48,2,2,2,48,0,136,1,0,0,35,1,0,171,24,9,2,198,41,20,New York,2019,3666.0
17621,36081124100.0,0,6,27,0,1,6,0,36,1,0,0,47,0,146,0,0,3,21,1,0,125,20,14,0,258,28,10,New York,2020,3666.0
17622,36081124100.0,0,2,38,0,0,1,0,67,0,2,0,31,0,147,0,0,3,43,4,13,131,23,5,0,120,35,37,New York,2021,3666.0
17623,36081124100.0,0,29,47,0,0,2,0,64,2,1,0,50,4,98,0,0,1,31,0,0,105,19,18,1,62,22,39,New York,2022,3666.0
17624,36081124700.0,2,17,65,0,0,0,1,19,0,0,0,4,0,64,0,0,8,11,2,0,113,15,5,0,175,37,10,New York,2019,3508.0
17625,36081124700.0,3,4,36,0,0,4,0,46,0,1,0,6,0,115,0,0,8,18,1,0,87,23,6,2,186,31,7,New York,2020,3508.0
17626,36081124700.0,0,10,56,0,0,4,1,66,1,1,1,14,1,61,0,0,2,36,3,9,69,14,8,2,85,26,43,New York,2021,3508.0
17627,36081124700.0,0,11,50,0,1,2,0,89,0,0,1,7,1,61,0,0,0,27,0,0,77,16,11,1,76,14,22,New York,2022,3508.0
17628,36081126500.0,1,0,12,0,3,1,0,12,2,0,4,5,0,1251,0,0,6,4,2,0,37,10,30,3,39,15,31,New York,2019,1743.0
17629,36081126500.0,1,1,15,0,0,2,0,6,1,0,2,6,0,993,0,0,6,6,1,0,37,18,20,7,83,8,8,New York,2020,1743.0
17630,36081126500.0,0,1,49,0,0,2,0,19,5,0,6,23,0,1068,0,0,23,17,3,2,60,7,47,6,37,16,11,New York,2021,1743.0
17631,36081126500.0,0,3,27,0,1,0,0,34,2,0,3,6,4,333,0,0,6,11,2,0,37,17,80,4,18,10,12,New York,2022,1743.0
17632,36081126700.0,1,5,41,0,2,0,3,16,2,1,7,6,0,3527,0,0,10,24,1,0,102,18,12,2,60,36,45,New York,2019,4716.0
17633,36081126700.0,1,3,37,0,0,17,0,12,0,1,7,4,0,1935,3,0,8,13,2,0,60,25,13,6,122,34,19,New York,2020,4716.0
17634,36081126700.0,2,4,57,0,0,15,0,56,4,1,10,14,3,3084,1,1,10,52,2,0,84,11,22,10,75,54,11,New York,2021,4716.0
17635,36081126700.0,0,11,31,0,0,5,0,44,2,0,13,17,12,797,0,0,12,30,1,0,104,27,40,4,36,34,12,New York,2022,4716.0
17636,36081127700.0,3,6,58,0,12,0,1,43,0,1,2,0,0,75,0,0,9,60,2,0,156,34,13,2,176,43,108,New York,2019,3615.0
17637,36081127700.0,5,2,49,0,10,25,0,57,0,6,0,0,0,207,2,0,7,44,2,0,122,65,7,6,257,45,27,New York,2020,3615.0
17638,36081127700.0,3,7,66,0,3,7,0,61,2,2,0,1,0,152,0,0,4,68,4,4,134,31,26,6,154,40,44,New York,2021,3615.0
17639,36081127700.0,1,17,99,0,1,0,0,107,1,6,2,1,8,152,0,0,9,38,3,0,117,44,28,5,128,36,43,New York,2022,3615.0
17640,36081129102.0,2,1,28,0,8,0,0,34,0,2,0,5,0,66,0,0,6,41,1,0,231,45,29,12,157,44,87,New York,2019,3912.0
17641,36081129102.0,1,2,42,0,0,12,0,39,1,1,1,27,0,85,4,0,1,49,6,0,119,60,7,9,184,49,31,New York,2020,3912.0
17642,36081129102.0,1,13,72,0,0,7,1,100,2,2,0,57,12,64,0,0,0,37,11,0,154,34,7,17,170,34,45,New York,2021,3912.0
17643,36081129102.0,6,17,93,0,0,0,0,61,1,0,6,59,21,43,0,0,0,24,3,0,157,57,17,10,137,16,76,New York,2022,3912.0
17644,36081129103.0,2,5,61,0,2,1,0,6,2,1,0,90,0,282,0,0,6,7,1,0,82,6,14,7,30,19,45,New York,2019,3887.0
17645,36081129103.0,4,4,35,0,0,24,0,11,0,0,1,70,0,105,1,0,9,6,2,0,46,12,0,2,67,17,30,New York,2020,3887.0
17646,36081129103.0,5,2,34,0,0,8,1,35,0,0,1,152,0,104,0,0,6,7,4,0,65,8,15,1,25,29,19,New York,2021,3887.0
17647,36081129103.0,7,5,36,0,0,1,1,18,1,1,0,294,4,81,0,0,6,9,4,0,62,7,5,6,39,25,31,New York,2022,3887.0
17648,36081129104.0,1,5,28,0,1,0,1,8,0,0,0,13,0,52,0,0,1,15,1,0,82,30,2,3,80,15,41,New York,2019,4455.0
17649,36081129104.0,0,5,24,0,0,15,0,11,0,0,0,21,0,83,1,0,0,24,5,0,72,40,4,2,158,9,25,New York,2020,4455.0
17650,36081129104.0,4,2,22,0,1,17,0,38,1,0,0,10,0,48,0,0,0,16,6,1,98,25,10,6,70,24,26,New York,2021,4455.0
17651,36081129104.0,2,4,14,0,0,6,0,19,1,1,3,26,11,30,1,0,2,5,11,0,101,22,3,3,58,16,23,New York,2022,4455.0
17652,36081130100.0,1,11,31,0,3,0,1,20,1,1,2,7,0,57,1,0,6,95,3,0,127,32,41,5,45,35,29,New York,2019,4204.0
17653,36081130100.0,3,6,24,0,7,18,1,23,0,0,3,6,0,77,0,0,1,20,1,0,103,32,54,4,162,21,15,New York,2020,4204.0
17654,36081130100.0,2,3,45,0,0,17,1,33,0,1,3,10,2,54,0,0,4,20,2,0,122,35,45,6,77,27,39,New York,2021,4204.0
17655,36081130100.0,10,17,42,0,0,9,4,25,6,1,2,20,14,62,0,1,0,24,1,0,169,22,19,8,95,33,19,New York,2022,4204.0
17656,36081133300.0,2,10,48,0,4,0,0,28,0,2,0,4,0,81,0,0,5,21,8,0,192,49,48,6,209,37,222,New York,2019,3896.0
17657,36081133300.0,2,8,33,0,6,134,0,38,0,2,1,1,0,215,2,0,5,32,0,0,139,55,35,18,153,33,30,New York,2020,3896.0
17658,36081133300.0,3,2,28,0,2,48,0,59,1,0,0,1,3,139,1,0,0,42,4,6,139,58,19,152,87,41,73,New York,2021,3896.0
17659,36081133300.0,1,20,32,0,0,14,0,78,1,0,0,4,9,94,1,0,9,23,0,0,209,66,41,29,126,20,32,New York,2022,3896.0
17660,36081133900.0,0,1,21,0,4,0,0,14,0,4,0,0,0,28,0,0,1,6,0,0,62,10,33,4,44,24,9,New York,2019,1302.0
17661,36081133900.0,3,2,18,0,2,6,0,14,0,0,0,0,0,16,4,0,0,5,2,0,25,10,20,0,71,7,18,New York,2020,1302.0
17662,36081133900.0,0,3,34,0,1,3,0,23,0,2,0,3,0,32,0,0,0,30,1,4,33,14,8,1,25,16,34,New York,2021,1302.0
17663,36081133900.0,0,4,11,0,0,1,0,12,1,3,2,0,3,14,0,0,3,6,0,0,45,5,6,1,15,5,6,New York,2022,1302.0
17664,36081134100.0,1,1,67,0,14,0,0,22,3,1,1,7,0,40,0,0,9,39,1,0,140,25,17,10,128,32,30,New York,2019,3358.0
17665,36081134100.0,3,2,47,0,0,8,0,27,0,2,2,4,0,59,7,0,6,13,1,0,92,24,3,1,128,31,10,New York,2020,3358.0
17666,36081134100.0,5,10,52,0,2,11,1,30,2,4,5,3,2,79,1,0,6,45,4,26,99,18,22,6,57,38,33,New York,2021,3358.0
17667,36081134100.0,0,13,63,0,0,3,0,39,2,4,2,5,11,57,2,0,6,24,3,0,81,40,20,5,81,19,24,New York,2022,3358.0
17668,36081134700.0,6,9,72,0,2,0,1,14,0,3,1,38,0,111,0,2,8,9,1,0,127,63,5,11,70,47,27,New York,2019,10944.0
17669,36081134700.0,13,4,82,0,0,38,0,10,0,4,4,55,0,289,5,0,6,10,2,0,66,47,14,14,71,50,37,New York,2020,10944.0
17670,36081134700.0,10,7,102,0,1,15,0,21,1,0,2,52,3,359,2,0,10,23,7,0,123,28,17,25,26,92,47,New York,2021,10944.0
17671,36081134700.0,5,10,79,0,0,3,0,21,2,0,12,230,10,356,5,0,8,14,1,0,81,24,24,10,27,43,65,New York,2022,10944.0
17672,36081136700.0,2,2,51,0,13,1,4,20,3,1,1,12,0,52,0,0,0,21,1,0,103,57,11,5,86,23,57,New York,2019,5846.0
17673,36081136700.0,2,1,30,0,1,8,1,10,0,0,4,0,0,87,1,0,3,27,1,0,72,35,1,0,228,27,74,New York,2020,5846.0
17674,36081136700.0,4,7,43,0,0,1,1,76,1,7,0,0,2,99,1,0,3,30,4,5,98,43,3,4,143,36,55,New York,2021,5846.0
17675,36081136700.0,2,17,35,0,0,1,1,25,1,1,6,6,10,73,1,0,7,26,7,0,89,33,15,4,98,7,17,New York,2022,5846.0
17676,36081137700.0,0,2,61,0,15,1,0,22,0,1,1,20,0,84,0,0,5,14,3,0,62,21,11,8,106,31,23,New York,2019,7123.0
17677,36081137700.0,1,4,59,0,3,12,0,17,1,2,4,12,0,138,6,3,5,17,3,0,44,28,4,0,131,36,32,New York,2020,7123.0
17678,36081137700.0,9,7,52,0,1,14,4,74,0,4,1,32,2,163,7,0,5,15,3,0,56,23,2,1,102,36,29,New York,2021,7123.0
17679,36081137700.0,5,10,102,0,1,4,3,51,1,1,5,50,2,114,1,0,4,15,4,0,55,24,11,2,56,32,44,New York,2022,7123.0
17680,36081138501.0,2,2,65,0,5,0,1,44,0,3,1,3,0,33,5,1,4,44,0,0,78,30,11,4,100,28,56,New York,2019,4617.0
17681,36081138501.0,2,7,77,0,3,6,4,19,2,5,9,7,0,64,8,0,4,37,3,0,98,41,14,5,211,37,47,New York,2020,4617.0
17682,36081138501.0,4,2,83,0,1,4,0,61,0,1,1,9,1,68,6,0,0,43,2,7,124,33,5,2,114,30,41,New York,2021,4617.0
17683,36081138501.0,2,8,49,0,0,3,0,36,0,4,1,16,4,87,11,0,2,18,1,0,83,47,14,7,126,17,15,New York,2022,4617.0
17684,36081139900.0,0,1,27,0,1,1,0,26,0,1,0,0,0,9,0,0,0,24,1,0,119,23,0,0,91,18,16,New York,2019,1666.0
17685,36081139900.0,0,0,19,0,0,0,1,15,0,1,0,1,0,30,0,0,1,13,0,0,47,25,0,0,119,12,40,New York,2020,1666.0
17686,36081139900.0,1,6,16,0,2,0,0,27,0,1,0,6,5,13,0,0,2,14,0,1,77,17,0,2,90,15,61,New York,2021,1666.0
17687,36081139900.0,0,9,42,0,0,1,0,13,0,0,1,0,4,45,0,0,2,21,1,0,53,18,2,2,73,13,8,New York,2022,1666.0
17688,36081140300.0,6,3,19,0,4,0,1,9,0,0,0,0,0,41,0,0,3,24,0,0,49,16,2,2,89,17,8,New York,2019,2344.0
17689,36081140300.0,1,1,10,0,0,2,0,27,2,2,0,0,0,27,0,1,0,8,1,0,35,9,0,0,128,16,43,New York,2020,2344.0
17690,36081140300.0,1,7,18,0,0,4,0,31,1,3,0,0,0,34,0,0,5,25,1,3,71,22,0,2,89,15,35,New York,2021,2344.0
17691,36081140300.0,0,1,28,0,0,1,2,17,0,0,0,3,9,107,0,0,1,11,0,0,75,11,14,2,123,8,18,New York,2022,2344.0
17692,36081140902.0,0,10,18,0,4,0,0,21,2,4,0,3,0,25,1,0,3,21,2,0,66,23,5,1,41,17,18,New York,2019,2787.0
17693,36081140902.0,0,4,23,0,1,5,1,38,1,2,1,2,0,89,1,0,1,12,2,0,33,29,7,2,68,19,10,New York,2020,2787.0
17694,36081140902.0,3,1,66,0,0,5,4,52,2,2,6,1,1,43,12,0,4,34,1,5,55,27,6,5,64,10,19,New York,2021,2787.0
17695,36081140902.0,1,11,106,0,0,4,0,40,0,3,10,0,6,161,10,0,0,29,2,0,47,47,13,3,54,5,11,New York,2022,2787.0
17696,36081141700.0,1,12,67,0,2,1,3,35,3,8,0,1,0,49,4,0,7,23,1,0,134,47,3,5,88,40,29,New York,2019,4871.0
17697,36081141700.0,1,10,85,0,2,5,0,47,0,1,2,2,0,114,4,0,3,30,1,0,96,53,7,6,169,31,29,New York,2020,4871.0
17698,36081141700.0,1,5,57,0,3,11,1,145,4,1,45,0,2,75,1,0,5,79,4,12,148,27,7,5,103,31,48,New York,2021,4871.0
17699,36081141700.0,0,17,79,0,0,2,3,79,4,1,60,10,18,78,5,0,2,44,1,0,128,29,5,3,118,28,28,New York,2022,4871.0
17700,36081142900.0,1,2,73,0,9,0,5,44,1,2,0,0,0,85,0,0,2,17,0,0,147,35,5,4,59,26,39,New York,2019,3760.0
